text,label
"['lantai', 'musik', 'keras', 'karaoke', 'ganggu', 'teman']",0
"['inap', 'sultan', 'hotel', 'lihat', 'bwf', 'championship', 'istora', 'strategis', 'kaki', 'makan', 'variasi', 'card', 'sebentar', 'merah', 'mati', 'inap', 'suite', 'access', 'executive', 'lounge', 'aneh', 'access', 'kamar', 'bawah', 'suite', 'room', 'corridor', 'hotel', 'tua', 'awat', 'bagus']",0
"['makan', 'menyedihkandikit', 'banget', 'masuk', 'kamar', 'ac', 'dingin', 'otak', 'atik', 'teknisi', 'adem']",0
"['masuk', 'kamar', 'lantai', 'pk', 'an', 'nyala', 'ac', 'lampu', 'mati', 'gelap', 'receptionis', 'tugas', 'cepat', 'diutak', 'utik', 'sekering', 'lampu', 'nyala', 'ac', 'nyala', 'ac', 'mati', 'lapor', 'tugas', 'mati', 'timernya', 'tugas', 'lampu', 'mati', 'lapor', 'pindah', 'kamar', 'full', 'tugas', 'profesional', 'ac', 'sekering', 'otak', 'atik', 'sekering', 'tugas', 'lapor', 'pindah', 'ac', 'baik', 'singkat', 'pindah', 'kamar', 'cepat', 'pindah', 'kamar', 'tugas', 'ac', 'baik', 'langsung', 'kamar', 'jam', 'habis', 'jam', 'boarding', 'wake', 'up', 'call', 'pk', 'berangkat', 'pk', 'wake', 'up', 'call', 'kecewa']",0
"['buruk', 'pantai', 'hotel', 'letak', 'jalan']",0
"['libur', 'keluarga', 'kamar', 'kotor', 'makan', 'buruk', 'hotel', 'bintang']",0
"['breakfast', 'ok', 'jam', 'kamar', 'prepare', 'cek', 'out', 'jam', 'harusnnya', 'jam', 'masuk', 'kamar', 'jam', 'sore', 'tunggu', 'prepare', 'front', 'office', 'ramah', 'tp', 'ok', 'akses', 'mall', 'panakukang', 'lebih', 'oia', 'seprei', 'bercak']",0
"['pop', 'hotel', 'kemang', 'letak', 'daerah', 'strategis', 'jakarta', 'selatan', 'nyaman', 'habis', 'malam', 'singkat', 'jalan', 'singkat', 'jakarta']",0
"['lokasi', 'sesuai', 'butuh', 'transit', 'ruang', 'aroma', 'enak', 'sirkulasi', 'udara']",0
"['senang', 'tinggal', 'bak', 'mandi', 'bangun', 'pagi', 'sarap', 'ramai', 'restoran', 'pagi', 'antri', 'tunggu', 'sarap', 'oh', 'hilang', 'dokumen', 'telepon', 'kantor', 'dengar', 'apaapa']",0
"['layan', 'staf', 'hotel', 'menu', 'sesuai', 'bintang', 'lokasi', 'hotel', 'ganggang']",0
"['hotel', 'bintang', 'buruk', 'handuk', 'botol', 'air', 'taksi', 'standby', 'hotel', 'gym', 'buka', 'jam']",0
"['layan', 'ok', 'lokasi', 'strategis', 'menu', 'breakfast', 'variasi', 'hari', 'inap', 'malam', 'makan', 'beda', 'menu']",0
"['overall', 'ok', 'jalan', 'sunset', 'road', 'baik', 'jalan', 'sepi']",0
"['cek', 'staf', 'ramah', 'wastafel', 'sumbat', 'tinggal', 'ruang', 'rokok', 'bau', 'benarbenar', 'buruk', 'sarap', 'reastaurant', 'penuh', 'alat', 'kotor']",0
"['makan', 'ajaoiya', 'spot', 'aroma', 'sedap', 'pas', 'jalan', 'dr', 'lobby', 'kamar', 'no']",0
"['lokasi', 'harga', 'relevancuma', 'tamu', 'datang', 'malam', 'gps', 'google', 'map', 'sulit', 'takut', 'masuk', 'lokasi', 'gelap', 'akses', 'lokasi', 'hotel', 'anggap', 'salah', 'jalan']",0
"['satpam', 'nggak', 'sopanmasak', 'pas', 'buruburu', 'kamar', 'no', 'beberapapadahal', 'lo', 'inap', 'sana', 'ih', 'sebal', 'jengkel', 'tu', 'satpam']",0
"['satusatunya', 'hotel', 'bandara', 'jam', 'transit', 'sorong', 'pilih', 'inap', 'nama', 'budget', 'budget', 'th', 'kamar', 'murah', 'ganti', 'nama']",0
"['kamar', 'bau', 'rokok', 'receptionnya', 'kamar', 'smoking', 'room', 'smoking', 'room', 'sungguh', 'sayang']",0
"['kotor', 'bersih', 'pengap', 'interior', 'kamar', 'rusak', 'baik']",0
"['lokasi', 'kota', 'belah', 'mal', 'panakukang', 'sarap', 'standart', 'hotel', 'amar', 'desain', 'kamar', 'aneh', 'wastafel', 'luar', 'kamar', 'mandi']",0
"['garis', 'bagus', 'baik', 'springbed', 'bantal', 'tamu', 'ngobrol', 'santai', 'deket', 'lift', 'batas', 'jam', 'malam', 'ganggu', 'tamu', 'istirahat', 'kamar', 'deket']",0
"['prtm', 'masuk', 'kamar', 'bau', 'enak', 'sprt', 'bau', 'selokan', 'kolam', 'renang', 'kotor', 'menu', 'breakfast', 'muas']",0
"['sepreiselimut', 'sarung', 'bantal', 'kotor', 'cuci', 'ruang', 'ac', 'bau', 'rokok']",0
"['transit', 'terbang', 'ambon', 'hotel', 'layak', 'ruang', 'kamar', 'mandi', 'kecildantidakbegituswasta', 'bagi', 'teman', 'coba', 'sarapanuntuk', 'hotel', 'transit', 'pikir', 'sarap', 'rugi']",0
"['bagus', 'jam', 'air', 'panas', 'mati', 'orang', 'malas', 'mandi', 'mandi', 'suka', 'malamdan', 'air', 'panas', 'mati', 'check', 'in', 'air', 'panas', 'ngalir', 'pas', 'malam', 'air', 'panas', 'alir']",0
"['cari', 'layan', 'hotel', 'ukur', 'pas', 'maksimal', 'layan', 'makan']",0
"['bagus', 'lokasi', 'indomaret', 'point', 'gampang', 'jangkau', 'pas', 'kesana', 'renovasi', 'mgkn', 'berisik', 'bersih', 'bagus', 'ganti', 'selimut', 'seprei', 'bareng', 'ganti', 'handuk']",0
"['atur', 'parkir', 'unjung', 'bawa', 'mobil', 'baik', 'mobil', 'deret', 'belakang', 'mobil', 'susah']",0
"['lokasi', 'strategis', 'mana', 'jalan', 'kaki', 'toilet', 'bersih', 'plastik', 'sampah', 'sedia', 'sabun', 'mandi', 'shampoo', 'tulis', 'bingung', 'shampoo', 'sabun', 'wakyu', 'breakfast', 'makan', 'dingin', 'banget', 'info', 'dipanasin', 'infuse', 'waternya', 'ambil', 'krannya', 'rusak', 'wifi', 'lumayan', 'kenceng']",0
"['kamar', 'lumayan', 'kunci', 'double', 'lift', 'pakai', 'kunci']",0
"['layan', 'senang', 'parkir', 'vallet', 'ramah', 'tamah', 'hotel', 'jalan', 'libur', 'lengkap']",0
"['ruang', 'kotor', 'banget', 'keran', 'rusak', 'dinding', 'kelupas', 'pintu', 'rusak', 'sabun', 'expired', 'koper', 'bawa', 'diliatin', 'posisi', 'bawa', 'barang', 'telfon', 'diangkatsiangkat', 'ktp', 'balikin', 'barang', 'tinggal', 'info', 'housekeeping', 'tugas', 'jujur', 'hotel', 'suram', 'coba', 'bal']",0
"['kamar', 'bau', 'acnya', 'bunyi', 'dingin', 'lembab', 'sarap', 'variasi', 'habis', 'isi', 'ulang', 'strategis', 'kuliner']",0
"['im', 'happy', 'milik', 'kamar', 'mandi', 'area', 'shower', 'pintu', 'geser', 'air']",0
"['best', 'choice', 'obat', 'siloam', 'bpp', 'tinggal', 'nyebrang', 'jalan', 'kuliner', 'murah', 'riah', 'jalan']",0
"['receptionistnya', 'ramah', 'sarap', 'ok', 'tempat', 'strategis', 'ganggu', 'listrik', 'tibatiba', 'mati', 'area', 'parkir', 'panas', 'tutup']",0
"['fasilitas', 'olahraga', 'kecewa', 'rapi', 'kolam', 'renang', 'indoor', 'lantai', 'harfiah', 'basah', 'kolam', 'renang', 'pas', 'kamar', 'toilet', 'panas', 'jacuzzi', 'rusak', 'lemah', 'air', 'jacuzzi', 'kotor']",0
"['inap', 'tv', 'pintu', 'kamar', 'mandi', 'bunyi', 'keras', 'niat', 'istirahat', 'tp', 'fasilitas', 'dukung', 'untung', 'kena']",0
"['air', 'panas', 'fungsi', 'seprai', 'sarung', 'bantal', 'bau', 'air', 'pasta', 'gigi', 'sikat', 'gigi', 'pesan', 'tamu']",0
"['kamar', 'bersihkamar', 'mandi', 'unik', 'inap', 'kamar', 'pesan', 'nggak', 'jendelamgkin', 'mmg', 'nggak', 'kamar', 'pke', 'jendela', 'telepon', 'paralel', 'cobain', 'tempel', 'mknnx', 'nggak', 'soalx', 'pesan', 'kamar', 'nggak', 'pke', 'sarap', 'turun', 'pagipagi', 'nggak', 'liat', 'tamu', 'sarap', 'mmg', 'hotel', 'nyiapin', 'sarap', 'lokasi', 'strategisdekat', 'kemanamana']",0
"['layan', 'checkin', 'checkout', 'baju', 'tinggal', 'sana', 'proses']",0
"['makan', 'variatif', 'lauk', 'telor', 'rebus', 'pegawai', 'cuek', 'sibuk', 'nonton', 'tv', 'serial', 'india']",0
"['recommended', 'bawa', 'balita', 'minum', 'susu', 'panas', 'air', 'kamar', 'minum', 'dispenser', 'air', 'panas', 'lantai', 'telepon', 'resepsionis', 'lempar', 'restorasi', 'restoran', 'ambil', 'air', 'panas', 'antar', 'kena', 'ribu', 'gelas', 'nota', 'resmi', 'biaya', 'kamar', 'ribu', 'gabisa', 'kasi', 'lift', 'jalan', 'kamar', 'ribu', 'rupiah', 'gelas', 'masang', 'tarif', 'antar', 'kamar', 'gabisa', 'sedia', 'air', 'panas', 'lantai', 'sedia', 'dispenser', 'benarbenar', 'kecewa', 'sepele', 'uras', 'energi', 'malammalam', 'susu', 'anakanak']",0
"['checkin', 'sore', 'kali', 'inap', 'kali', 'layan', 'cekat']",0
"['kamar', 'pojok', 'pd', 'masuk', 'aroma', 'kamar', 'sedap', 'std', 'kelas', 'hotel']",0
"['ok', 'kecewa', 'resepsionis', 'komunikasi', 'upgrade', 'kamar', 'kasih', 'pas', 'panjang', 'malam', 'booking', 'tuju', 'pindah', 'kamarakhirnya', 'bawa', 'barang', 'pindah', 'kamar']",0
"['kamar', 'ok', 'kamar', 'mandi', 'bener', 'ngak', 'nyaman', 'genang', 'air', 'pagi', 'ngak', 'turun', 'shower', 'rusak', 'sarap', 'jelek']",0
"['kali', 'inap', 'amar', 'susah', 'tidur', 'suara', 'kamar', 'belah', 'ganggu']",0
"['maaf', 'kali', 'inap', 'hotel', 'brothers', 'inn', 'kemarin', 'wifi', 'sedia', 'and', 'lobby', 'and', 'lantai', 'mohon', 'handuk', 'usang', 'mohon', 'ganti']",0
"['kamar', 'lega', 'bersih', 'wangi', 'kedap', 'suara', 'berisik', 'suara', 'kamar', 'belah']",0
"['pesan', 'kamar', 'standart', 'ac', 'kamar', 'lantai', 'pojok', 'kiri', 'ubin', 'lantai', 'lengket', 'kamar', 'mandi', 'pintu', 'kunci', 'kloset', 'kotor', 'bath', 'tub', 'kotor', 'sarap', 'pagi', 'tunggu', 'habis', 'harga', 'murah', 'sesuai', 'kali', 'long', 'weekend', 'kamar', 'full', 'kamar', 'standart', 'sisa', 'tolong', 'jaga', 'bersih']",0
"['inap', 'hotel', 'kali', 'kamar', 'bau', 'rokok', 'okok', 'closed', 'bau', 'keluar', 'air', 'pikir', 'inap', 'hotel']",0
"['checkin', 'proses', 'book', 'hotel', 'traveloka', 'data', 'komputer', 'hotel', 'tunggu', 'jam', 'kamar']",0
"['parah', 'masuk', 'procedure', 'berteletele', 'deposit', 'nila', 'rb', 'janji', 'balik', 'cek', 'out', 'balik', 'besook', 'hari', 'cekout', 'overall', 'unproffesional', 'service', 'broker', 'apartmen', 'sewa', 'apartmentnya']",0
"['sarap', 'enak', 'kamar', 'lumayan', 'bagus', 'karyawannya', 'ramah', 'kurang', 'toilet', 'cium', 'bau', 'pesing', 'salur', 'air', 'pojok', 'closed']",0
"['air', 'panas', 'varian', 'makan', 'sisabya', 'top', 'banget']",0
"['sarap', 'pagi', 'habis', 'isi', 'roti', 'cangkir', 'mesti', 'kasih', 'jam', 'meja', 'sisa', 'kerupuk', 'telor', 'rebus']",0
"['tidur', 'kamar', 'mandi', 'besih', 'sarap', 'tunggu', 'chef', 'masak', 'tunggu', 'menit', 'sarap']",0
"['bersih', 'ok', 'makan', 'kamar', 'mandi', 'kmr', 'genang', 'ok', 'jendela', 'sesuai', 'harga']",0
"['kamar', 'mandi', 'berisikac', 'bocortidak', 'dinginsempat', 'baca', 'review', 'customer', 'gin', 'jugacuma', 'ngga', 'tanggepin']",0
"['kamar', 'standar', 'hotel', 'budget', 'buruk', 'food', 'and', 'beveragenya', 'breakfast', 'variatif', 'pilih', 'enak', 'pasti', 'layan', 'room', 'service', 'jaring', 'wifi', 'loby', 'and', 'lantai', 'restoranruang', 'rapat', 'kamar']",0
"['lokasi', 'strategis', 'pinggir', 'jalan', 'utama', 'milik', 'pantai', 'nyebrang', 'jalan', 'masuk', 'cafe', 'pantai', 'kamar', 'mandi', 'standar', 'cenderung', 'bersih', 'sarap', 'harap']",0
"['golong', 'hotel', 'tua', 'handukny', 'jelek', 'channel', 'tv', 'alat', 'mandi', 'sarapanny', 'lumayan', 'untungny', 'lokasi', 'strategis']",0
"['amenities', 'minim', 'sikat', 'gigi', 'sandal', 'teh', 'kopi', 'semprot', 'air', 'kloset', 'masalah', 'bocor', 'sarap', 'sedia', 'minim', 'makan', 'sisa', 'breakfast', 'jam', 'info', 'dr', 'kitchen', 'habis']",0
"['kecewa', 'inap', 'red', 'planet', 'hotel', 'pasar', 'kamar', 'tempat', 'ac', 'bocor', 'banjir', 'lantai', 'kamar', 'nyaman', 'mohon', 'perhati', 'manajemen', 'red', 'planet', 'hormat', 'tolong', 'cek', 'ac', 'kamar', 'hotel', 'bocor', 'ac', 'terimakasih']",0
"['bersih', 'rapih', 'sayang', 'pintu', 'kamar', 'mandi', 'tutup', 'rapat', 'celah', 'ambil', 'kamar', 'dua', 'risih']",0
"['kamar', 'jendela', 'lapis', 'sand', 'blast', 'belah', 'bangun', 'kolam', 'renang', 'jendela', 'makan', 'standart', 'hotel']",0
"['muas', 'salah', 'tanggal', 'bantu', 'hotel', 'traveloka', 'refund', 'reschedule', 'thank', 'you', 'traveloka', 'hotel', 'hotel', 'brother']",0
"['hotel', 'letak', 'lokasi', 'strategis', 'pantai', 'resepsionis', 'bantu', 'rugi', 'sarap', 'sederhana', 'selimut', 'handuk']",0
"['ok', 'nyaman', 'suara', 'exhaust', 'fan', 'bathroom', 'bising', 'ganggu', 'tidur', 'ruang', 'kedap', 'suara', 'so', 'far', 'so', 'good']",0
"['layan', 'nyaman', 'kurang', 'kamar', 'perhati', 'bersih', 'sprei', 'handuk', 'sarang', 'laba', 'laba']",0
"['nyaman', 'pulas', 'banget', 'tidur', 'ramai', 'air', 'panas', 'panas', 'udah', 'tunggu', 'menit', 'panaspanas']",0
"['hotel', 'jangkau', 'sayang', 'pesan', 'kamar', 'tingkat', 'konfirmasi', 'telepon', 'kamar', 'puri', 'chorus', 'malam', 'malam', 'resepsionis', 'standby', 'tempat']",0
"['haircap', 'bekas', 'orang', 'inap', 'ngetok', 'kamar', 'nomor', 'kamar']",0
"['bersih', 'pakai', 'oke', 'layan', 'rama', 'bilang', 'hotel', 'guest', 'house', 'the', 'luxe', 'unjung', 'balikpapan', 'kali']",0
"['baik', 'cek', 'in', 'cek', 'out', 'layan', 'didik', 'didik', 'karyawan']",0
"['rekomendasi', 'tempat', 'pengap', 'air', 'susah', 'jorok', 'kloset', 'fungsi', 'ambil', 'vvip', 'kamar', 'malam', 'malam', 'vila', 'kecewa', 'sesuai', 'foto', 'mohon', 'pikir', 'rekan']",0
"['buku', 'hotel', 'terima', 'temu', 'mesan', 'jam', 'siang', 'checkin', 'pm', 'at', 'pm', 'meja', 'kunci', 'kamar', 'tamu', 'kamar', 'resmi', 'kunci', 'kamar', 'maaf', 'benarbenar', 'kejut']",0
"['gelas', 'cuci', 'lagiasih', 'belas', 'lipstik', 'orang', 'kamar', 'mandi', 'bau', 'banjir', 'recommend', 'deh']",0
"['handuk', 'sedia', 'minta', 'handuk', 'layan', 'jam', 'hotel', 'jam', 'malam', 'handuk', 'jam', 'malam', 'makan', 'enak', 'cenderung', 'asin', 'kolam', 'renang', 'jelek', 'online', 'cenderung', 'kasih', 'kamar', 'pojok', 'charge', 'makan', 'pagi', 'anak', 'anak', 'idr', 'selesai', 'makan', 'pagi', 'padah', 'makan', 'sendok', 'nasi', 'goreng', 'orange', 'jus']",0
"['layan', 'ramah', 'welcome', 'mudah', 'cari', 'wisata', 'parkir', 'luas', 'makan', 'pagi', 'water', 'heater', 'sarang', 'labalaba', 'milik', 'sarang', 'bathtub', 'fungsi', 'mandi', 'timba', 'air', 'shower', 'pelan', 'air', 'remote', 'tv', 'ranjang', 'decit', 'sampaisampai', 'kasur', 'tarik', 'bawah', 'lantai', 'ganggu', 'bunyi', 'ranjang']",0
"['cahaya', 'lorong', 'kamar', 'kamar', 'sempit', 'sarap', 'variasi', 'bagus', 'tahan', 'tingkat']",0
"['bagus', 'malam', 'ganggu', 'tamu', 'kamar', 'ribut', 'inap', 'mohon', 'perhati', 'depan']",0
"['kumuh', 'kontra', 'kosan', 'gantung', 'jemur', 'kamar', 'gabung', 'aktivitas', 'rumah', 'tangga', 'milik', 'pas', 'bilang', 'villa', 'restoran']",0
"['buruk', 'debat', 'sarap', 'tiada', 'extra', 'bed', 'rp', 'ambil', 'kamar', 'kamar', 'jorok', 'kumuh', 'buruk', 'guest', 'house', 'jendela', 'tutup', 'air', 'panas', 'mati', 'listrik', 'kamar', 'gorden', 'pada', 'wanita']",0
"['air', 'kotor', 'wastafel', 'toilet', 'air', 'shower', 'asin', 'mohon', 'perhati', 'hotel', 'atas', 'telepon', 'ruang', 'fungsi']",0
"['rekomendasi', 'tempat', 'kotor', 'sarang', 'labalaba', 'dimanamana', 'debu', 'kamar', 'mandi', 'bekas', 'rokok', 'keran', 'air', 'mati', 'pokok', 'jorok', 'serangga', 'tomeket', 'gitu']",0
"['pesan', 'via', 'online', 'kmr', 'kmr', 'info', 'menu', 'sarap', 'pilih', 'air', 'panas', 'minum', 'daya', 'listrik']",0
"['kamar', 'kotor', 'mouldy', 'debu', 'lari', 'noda', 'seprai', 'pasir', 'pantai', 'lantai', 'kembar', 'ganda', 'pandang', 'terang', 'buruk', 'bising', 'malam', 'ruang', 'bau', 'murah', 'ambil', 'campur', 'aroma', 'rokok', 'kuat']",0
"['kedap', 'suara', 'lantai', 'bersih', 'noda', 'bekas', 'minum', 'lantai']",0
"['kotor', 'bercak', 'kotor', 'jendela', 'pojokpojok', 'kamar', 'kamar', 'bau', 'air', 'asin']",0
"['hotel', 'minimal', 'sandal', 'sikat', 'gigi', 'dsediakan', 'nebus', 'ribu', 'kamar', 'sempit', 'ad', 'lemari', 'ac', 'dset', 'derajat', 'dingin', 'pantesan', 'kipas', 'angin', 'langit', 'kamar', 'ac', 'dingin', 'breakfast', 'standar', 'variatif', 'untung', 'wifinya', 'lancar']",0
"['kamar', 'air', 'panas', 'fungsi', 'terang', 'ruang', 'suasana', 'gelap', 'kolam', 'renang', 'pakai', 'bersih', 'kamar', 'lumayan', 'kamar', 'mandi', 'kotor']",0
"['twin', 'bed', 'tolong', 'pasta', 'gigi', 'sikat', 'sabun', 'mandi', 'dobel', 'shower', 'asa', 'makasih']",0
"['muas', 'harga', 'sesuai', 'kantong', 'koreksi', 'ac', 'dingin', 'air', 'panas', 'jam']",0
"['tv', 'alas', 'rusak', 'bengkel', 'handuk', 'alas', 'musim', 'hujan', 'ac', 'rusak', 'baik', 'hewan', 'tokek', 'kamar']",0
"['lingkung', 'nyaman', 'pas', 'istirahat', 'lelah', 'keliling', 'kota', 'batu', 'hari', 'wifi', 'dipake']",0
"['beli', 'makan', 'malam', 'restoran', 'mie', 'kuah', 'telepon', 'kamar', 'porsi', 'dikit', 'banyk', 'eh', 'dikit', 'bumbu', 'masak', 'sarap', 'pagi', 'minum', 'panas', 'teh', 'pekat', 'kopi', 'hitam', 'primer']",0
"['suara', 'berisik', 'kamar', 'ganggu', 'istirahat', 'hun', 'tp', 'muas']",0
"['bayar', 'full', 'pindah', 'hotel', 'white', 'dove', 'kutu', 'kasur', 'tidur', 'check', 'out', 'malam', 'libur', 'bal', 'kacau', 'balau', 'deh']",0
"['muas', 'basa', 'basi', 'ana', 'suit', 'rumah', 'bal', 'tahun', 'kali', 'balim', 'kesini']",0
"['hotel', 'jelek', 'sprei', 'bercakbercak', 'tv', 'mati', 'komplain', 'kirim', 'org', 'benerin', 'tv', 'inap', 'dsana']",0
"['for', 'all', 'okay', 'layan', 'memuaskantp', 'kamar', 'mandi', 'showernya', 'kencengbisa', 'benah', 'depan']",0
"['kamar', 'bersih', 'ac', 'dingin', 'malam', 'panas', 'akibat', 'ac', 'dingin', 'nyamuk', 'kamar', 'gigir', 'nyamuk', 'jdi', 'asa', 'tidur', 'hotel', 'melati']",0
"['kamar', 'luas', 'kamar', 'mandi', 'toilet', 'sabun', 'cuci', 'tangan', 'sprei', 'kotor', 'wifi', 'wifi', 'lantai', 'lantai', 'sarap', 'minim']",0
"['pny', 'bayi', 'nyaman', 'teko', 'air', 'pns', 'botol', 'bayi', 'steril', 'mati', 'lampu', 'mmg', 'daerah', 'kuta', 'mati', 'lampu', 'tny', 'toko', 'belah', 'hotel', 'menu', 'sarap', 'sodor', 'menu', 'milih']",0
"['kecuali', 'kolam', 'renang', 'tamu', 'bising', 'pagi', 'anakanak', 'kolam', 'renang']",0
"['pesan', 'smoking', 'room', 'blower', 'jalan', 'kamar', 'bau', 'sirkulasi', 'paksa', 'buka', 'jendela', 'ngerokok']",0
"['kamar', 'terll', 'ac', 'bocordan', 'sulit', 'liftx', 'pake', 'akses', 'turunsungguh', 'repot']",0
"['harga', 'promo', 'ruang', 'dapat', 'nyaman', 'ruang', 'sudut', 'web', 'ruang', 'milik', 'sandal', 'sampah', 'milik', 'tutup', 'plastik', 'kunci', 'aktif', 'listrik', 'alami', 'sulit', 'nyala', 'staf', 'layan', 'orientasi', 'hotel', 'bintang', 'tinggal']",0
"['libur', 'singkat', 'suami', 'orang', 'tua', 'kesan', 'rekomendasi', 'teman', 'keluarga']",0
"['air', 'panas', 'kamar', 'mandi', 'fungsi', 'bau', 'bau', 'aneh', 'kamar', 'air', 'bau', 'aneh', 'makan', 'variatif', 'tugas', 'mencheck', 'makananmakanan', 'habis', 'tamutamu', 'info', 'lambat', 'tunggu', 'gelas', 'piring', 'bersih', 'lambat', 'kluar', 'siap', 'antisipasi', 'staf', 'tugas', 'parah', 'restoran']",0
"['hotel', 'renovasi', 'keluarga', 'paksa', 'pindah', 'hotel', 'hotel', 'milik', 'parkir', 'kamar', 'milik', 'jendela', 'pagi', 'avternoon', 'hotel', 'bising', 'renovasi', 'hotel', 'miskin']",0
"['ruang', 'liat', 'sumpek', 'desain', 'liat', 'paksa', 'lengkap', 'odol', 'sikat', 'gigi', 'hari', 'checkout', 'air', 'panas', 'fungsi', 'fungsi']",0
"['ruang', 'lorong', 'kamar', 'lift', 'bau', 'rokok', 'dimanamana', 'lahan', 'parkir', 'lahan', 'parkir', 'pinggir', 'jalan', 'satpam', 'cuek', 'peduli', 'tamu', 'kamar', 'sempit', 'makan', 'standar', 'lokasi', 'stategis', 'tunjung', 'plaza']",0
"['ruang', 'oke', 'ac', 'dingin', 'handuk', 'ganti', 'soalna', 'robek', 'pinggirpinggirnya', 'layan', 'ramah']",0
"['inap', 'amar', 'semarang', 'nilai', 'turun', 'kondisi', 'fisik', 'hotel', 'sayang', 'hotel', 'bisnislow', 'budget', 'andal', 'fisik', 'bangun', 'lokasi', 'layan', 'minimal', 'hilang', 'point', 'andal', 'kondisi', 'kamar', 'kotor', 'cium', 'aroma', 'rokok', 'sengat', 'non', 'okok', 'sanggup', 'tidur', 'shower', 'ganti', 'minimal', 'service', 'standard', 'lengkap', 'review', 'moga', 'tingkat', 'ramai', 'terima', 'kasih']",0
"['kamar', 'tempat', 'ac', 'dingin', 'kotor', 'debu', 'tempel', 'swing', 'makan', 'variatif']",0
"['parkir', 'mobil', 'securitynya', 'parah', 'atur', 'mobil', 'tamu', 'lintas', 'depan', 'hotel', 'padat', 'tamu', 'biar', 'atur', 'mobil', 'parah']",0
"['tiga', 'kali', 'inap', 'puri', 'chorus', 'rekomendasi', 'nyamuk', 'kamar', 'salur', 'air', 'mohon', 'baik', 'mandi', 'air', 'genang']",0
"['lokasi', 'strategis', 'urus', 'bisnis', 'resepsionis', 'ramah', 'cepat', 'tanggap', 'ac', 'bocor', 'suara', 'ac', 'komponen', 'kendur', 'houskeeping', 'pagi', 'sembarang', 'buka', 'pintu', 'akses', 'milik', 'area', 'parkir', 'mobil', 'sempit']",0
"['subuh', 'air', 'mati', 'ngapangapain', 'mandi', 'buang', 'air', 'air', 'hotel', 'tangan', 'lambat']",0
"['kunci', 'pintu', 'fungsi', 'pinjam', 'kunci', 'tugas', 'buka', 'pintu', 'kamar', 'restaurant', 'cukup', 'duduk', 'tamu', 'ramai', 'sarap', 'pagi', 'antri']",0
"['harga', 'standar', 'kamar', 'sempit', 'parkir', 'pada', 'basement', 'parkir', 'disuru', 'parkir', 'hotel', 'hujan', 'deras']",0
"['budget', 'segitu', 'ada', 'jadah', 'lemari', 'murah']",0
"['hotel', 'bagus', 'layan', 'buruk', 'tunggu', 'masuk', 'kamar', 'jam', 'checkin', 'jam', 'siang', 'masuk', 'kamar', 'jam', 'sore', 'unjung', 'marahmarah', 'telat', 'masuk', 'kamar', 'suasana', 'nyaman', 'toilet', 'bau', 'kamar', 'serpih', 'kaca', 'kaki', 'anak', 'sih', 'respon', 'operator', 'kerja', 'jutek', 'layan', 'buruk', 'libur', 'keluarga', 'kecewa']",0
"['breakfast', 'menu', 'ringan', 'menu', 'berat', 'tamu', 'biasa', 'makan', 'berat', 'pagi']",0
"['kotor', 'awat', 'kamar', 'kedap', 'suara', 'dengar', 'obrol', 'kamar', 'belah', 'tidur', 'ganggu']",0
"['sholat', 'huhur', 'hotel', 'telepon', 'jam', 'repesionis', 'sholat', 'zuhur', 'sholat', 'hotel', 'telepon', 'ganggu', 'kosentrasi', 'sholat']",0
"['check', 'out', 'sign', 'pintu', 'nggak', 'saran', 'ganti', 'sign', 'nggak', 'ambil', 'copot', 'nggak', 'sibuk', 'ngecek', 'check', 'out', 'restauran', 'sempit', 'kali', 'senggol', 'tutup', 'panci', 'jatuh']",0
"['lokasi', 'strategis', 'simpang', 'lawang', 'sewu', 'and', 'jalan', 'kaki', 'mal', 'kesini', 'room', 'orang', 'harga', 'pas', 'kantong']",0
"['resepsionis', 'lot', 'karuan', 'kamar', 'kedap', 'suara', 'ribut', 'ac', 'rusak', 'konslet']",0
"['lantai', 'kamar', 'pliket', 'bau', 'kamar', 'enak', 'sprei', 'kotorkotor', 'parkir', 'valley', 'percaya', 'uang', 'ambil', 'kutak', 'atik', 'radio', 'tapesuhu', 'ac', 'makan', 'breakfast', 'variasi']",0
"['bagus', 'kamar', 'kamar', 'mandi', 'pintu', 'plastik', 'ganti', 'bagus', 'dikit', 'air', 'panas', 'kadang', 'panas', 'kadang', 'panas', 'sich', 'ac', 'lupa', 'service', 'nyaman', 'istrht']",0
"['hotel', 'ok', 'masuk', 'parkir', 'sempit', 'parkir', 'mobil', 'gores', 'sempit']",0
"['air', 'panas', 'mati', 'wifi', 'review', 'kerja', 'komplain', 'bilang', 'bantu', 'smp', 'pagi', 'baik']",0
"['murah', 'recommended', 'kamar', 'luas', 'overall', 'oke', 'keluarga', 'pesan', 'room', 'pakai', 'sarap', 'makan', 'jam', 'check', 'innya', 'maju']",0
"['share', 'jadi', 'lucu', 'checkout', 'mbak', 'gelas', 'kumur', 'kamar', 'retak', 'bayar', 'mbak', 'makemake', 'gelas', 'pindah', 'mbanya', 'ngeyel', 'gelas', 'langsung', 'bawa', 'kesini', 'suruh', 'nunggu', 'menit', 'panggil', 'kembali', 'uang', 'deposit', 'potong', 'orang', 'bawa', 'gelas', 'datangdatang', 'ken', 'ketawa', 'maksud', 'basabasi', 'maaf', 'malu', 'kali', 'yaa']",0
